b1,b2,droupout_prob,itération,lr,weight_decay,aiteration,net,dataset,loss,test
0.012654006481170654,0.001965329982340336,0.14037291705608368,0,0.9796591401100159,0.23362678289413452,0,LeNet,FMNIST,0.1266,0.1306
0.05804453790187836,0.009913045912981033,0.7423351407051086,0,0.009187402203679085,0.9665584564208984,0,LeNet,FMNIST,0.1018,0.0982
0.09959274530410767,0.003125427756458521,0.26649272441864014,0,0.33754831552505493,0.6108638048171997,0,LeNet,FMNIST,0.0998,0.1002
0.029227331280708313,0.005006734281778336,0.8510441780090332,0,0.6835163831710815,0.3159031271934509,0,LeNet,FMNIST,0.1118,0.1198
0.012654006481170654,0.001965329982340336,0.14037291705608368,0,0.9796591401100159,0.23362678289413452,1,LeNet,FMNIST,0.1038,0.0962
0.061964407563209534,0.004809393547475338,0.8656496405601501,1,0.8401181697845459,0.32967761158943176,1,LeNet,FMNIST,0.0986,0.1014
0.029227331280708313,0.005006734281778336,0.8510441780090332,0,0.6835163831710815,0.3159031271934509,1,LeNet,FMNIST,0.075,0.0796
9.999999747378752e-05,9.999999747378752e-06,0.13104157998499438,1,0.2661924721183149,0.22816485067297154,1,LeNet,FMNIST,0.1032,0.0968
0.09058624505996704,0.00869063287973404,0.25919419527053833,1,0.3392789363861084,0.9934344291687012,1,LeNet,FMNIST,0.0992,0.1036
0.012654006481170654,0.001965329982340336,0.14037291705608368,0,0.9796591401100159,0.23362678289413452,1,LeNet,FMNIST,0.0978,0.1022
9.999999747378752e-05,9.999999747378752e-06,0.41790389570020425,1,0.9521868780346829,0.9549151312520802,1,LeNet,FMNIST,0.1004,0.0996
9.999999747378752e-05,9.999999747378752e-06,0.5559314645047106,1,0.9347965688646117,0.13528700717332004,1,LeNet,FMNIST,0.0982,0.1018
9.999999747378752e-05,9.999999747378752e-06,0.9817544887328072,1,0.827629973987608,0.33865814566116065,1,LeNet,FMNIST,0.0938,0.1062
0.06485916674137115,0.007566784042865038,0.4714270830154419,1,0.8448293805122375,0.3206826150417328,1,LeNet,FMNIST,0.0938,0.1062
0.06900961697101593,0.002406857907772064,0.1579388529062271,1,0.7866063714027405,0.09718555957078934,1,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.49933432268999467,1,0.919401746715412,0.4149429040228363,1,LeNet,FMNIST,0.0982,0.1018
9.999999747378752e-05,9.999999747378752e-06,0.1261476668393562,1,0.5937316275933107,0.999935809876529,1,LeNet,FMNIST,0.1008,0.0948
9.999999747378752e-05,9.999999747378752e-06,0.22622558577296348,1,0.4128346590650822,0.23177228998645794,1,LeNet,FMNIST,0.0938,0.1062
9.999999747378752e-05,9.999999747378752e-06,0.012548977248997117,1,0.7824958787662359,0.8270457877833405,1,LeNet,FMNIST,0.1006,0.0984
9.999999747378752e-05,9.999999747378752e-06,0.4400908349240288,1,0.3147890428318177,0.34614601731300354,1,LeNet,FMNIST,0.1482,0.1498
9.999999747378752e-05,9.999999747378752e-06,0.4400908349240288,1,0.3147890428318177,0.34614601731300354,2,LeNet,FMNIST,0.083,0.0816
9.999999747378752e-05,9.999999747378752e-06,0.11964783380337254,2,0.15408222886871914,0.28606557065009564,2,LeNet,FMNIST,0.1094,0.1088
9.999999747378752e-05,9.999999747378752e-06,0.39550723707375024,1,0.9740468823432299,0.8760413089607396,1,LeNet,FMNIST,0.0986,0.1014
9.999999747378752e-05,9.999999747378752e-06,0.3312745690345764,1,0.22154505668268593,0.9957665506371651,1,LeNet,FMNIST,0.0992,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.7826053201546337,2,0.3903669812459014,0.7629961504733952,2,LeNet,FMNIST,0.0902,0.0942
9.999999747378752e-05,9.999999747378752e-06,0.06149809005245474,2,0.2498976772965953,0.6511693911917342,2,LeNet,FMNIST,0.151,0.1552
9.999999747378752e-05,9.999999747378752e-06,0.8187548939344327,1,0.4001459205911829,0.9743491750660103,1,LeNet,FMNIST,0.1068,0.1104
9.999999747378752e-05,9.999999747378752e-06,0.7325968839884675,1,0.08483946323394775,0.9629720602851038,1,LeNet,FMNIST,0.0788,0.081
9.999999747378752e-05,9.999999747378752e-06,0.06149809005245474,2,0.2498976772965953,0.6511693911917342,3,LeNet,FMNIST,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.7975468864984792,3,0.5877996925402059,0.5545044598571208,3,LeNet,FMNIST,0.1032,0.0968
9.999999747378752e-05,9.999999747378752e-06,0.027226149445560635,2,0.32001664267501556,0.7721585977790008,2,LeNet,FMNIST,0.0972,0.0944
9.999999747378752e-05,9.999999747378752e-06,0.051567655804031734,2,0.9364493427128096,0.2485643709183621,2,LeNet,FMNIST,0.1032,0.0968
0.055677905678749084,0.00818760134279728,0.7667012214660645,3,0.7864503264427185,0.7925891876220703,3,LeNet,FMNIST,0.0984,0.1018
9.999999747378752e-05,9.999999747378752e-06,0.14289472997188568,3,0.4861019847158474,0.4713175296783447,3,LeNet,FMNIST,0.1,0.1
9.999999747378752e-05,9.999999747378752e-06,0.13547486969053113,2,0.5322593995799849,0.3114703519881296,2,LeNet,FMNIST,0.0978,0.103
9.999999747378752e-05,9.999999747378752e-06,0.09136086687202588,2,0.6678698062896729,0.14629279338695578,2,LeNet,FMNIST,0.0974,0.1026
9.999999747378752e-05,9.999999747378752e-06,0.9386453312548396,3,0.7649063560314248,0.47799936288326395,3,LeNet,FMNIST,0.1002,0.0998
9.999999747378752e-05,9.999999747378752e-06,0.45362669832866065,3,0.07759644421713766,0.5644961987450438,3,LeNet,FMNIST,0.2094,0.2146
9.999999747378752e-05,9.999999747378752e-06,0.9178955640727641,2,0.21922791004180908,0.7166128534361401,2,LeNet,FMNIST,0.124,0.1356
9.999999747378752e-05,9.999999747378752e-06,0.4577503234890264,2,0.14849450059235592,0.15690757522203658,2,LeNet,FMNIST,0.0992,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.45362669832866065,3,0.07759644421713766,0.5644961987450438,4,LeNet,FMNIST,0.343,0.3404
9.999999747378752e-05,9.999999747378752e-06,0.8031553411132721,4,0.4639022084247309,0.5575089142131561,4,LeNet,FMNIST,0.1032,0.0968
9.999999747378752e-05,9.999999747378752e-06,0.6377242803573608,3,0.03076082806388196,0.3759676014680797,3,LeNet,FMNIST,0.331,0.3348
9.999999747378752e-05,9.999999747378752e-06,0.236665925920502,3,0.0003130918547524335,0.8941648391179748,3,LeNet,FMNIST,0.187,0.1846
9.999999747378752e-05,9.999999747378752e-06,0.45362669832866065,3,0.07759644421713766,0.5644961987450438,5,LeNet,FMNIST,0.1024,0.0976
9.999999747378752e-05,9.999999747378752e-06,0.19113938297047345,5,0.8498132255143321,0.2873819000836274,5,LeNet,FMNIST,0.0976,0.1024
9.999999747378752e-05,9.999999747378752e-06,0.6377242803573608,3,0.03076082806388196,0.3759676014680797,4,LeNet,FMNIST,0.1776,0.1746
9.999999747378752e-05,9.999999747378752e-06,0.16463425673348925,4,0.4169050442972507,0.34926223731216094,4,LeNet,FMNIST,0.1018,0.1008
9.999999747378752e-05,9.999999747378752e-06,0.06454297709050093,5,0.013739242250428685,0.07007371701131945,5,LeNet,FMNIST,0.5682,0.569
9.999999747378752e-05,9.999999747378752e-06,0.5988766336664681,5,0.00010923983615276217,0.042225727098407884,5,LeNet,FMNIST,0.3486,0.3352
9.999999747378752e-05,9.999999747378752e-06,0.40792593987658726,4,0.003663440334016341,0.06406296792816547,4,LeNet,FMNIST,0.6636,0.6608
9.999999747378752e-05,9.999999747378752e-06,0.03939265382985441,4,0.022484053299687612,0.8074390819137001,4,LeNet,FMNIST,0.3396,0.3428
9.999999747378752e-05,9.999999747378752e-06,0.40792593987658726,4,0.003663440334016341,0.06406296792816547,5,LeNet,FMNIST,0.6862,0.6822
9.999999747378752e-05,9.999999747378752e-06,0.595780910670735,5,0.006219089116594322,0.3584907236287652,5,LeNet,FMNIST,0.244,0.254
9.999999747378752e-05,9.999999747378752e-06,0.06454297709050093,5,0.013739242250428685,0.07007371701131945,6,LeNet,FMNIST,0.6846,0.6802
9.999999747378752e-05,9.999999747378752e-06,0.27801689376334604,6,0.07282111198875268,0.44885750012363423,6,LeNet,FMNIST,0.2878,0.2788
9.999999747378752e-05,9.999999747378752e-06,0.40792593987658726,4,0.003663440334016341,0.06406296792816547,6,LeNet,FMNIST,0.6986,0.6906
9.999999747378752e-05,9.999999747378752e-06,0.08113731554649012,6,0.00020311648804934197,0.01526695042191395,6,LeNet,FMNIST,0.7092,0.701
9.999999747378752e-05,9.999999747378752e-06,0.06454297709050093,5,0.013739242250428685,0.07007371701131945,7,LeNet,FMNIST,0.7066,0.7016
9.999999747378752e-05,9.999999747378752e-06,0.7658433845957906,7,0.014305243290603415,3.4053432666072275e-05,7,LeNet,FMNIST,0.5978,0.6042
9.999999747378752e-05,9.999999747378752e-06,0.08113731554649012,6,0.00020311648804934197,0.01526695042191395,7,LeNet,FMNIST,0.7184,0.7114
9.999999747378752e-05,9.999999747378752e-06,0.5152800697865413,7,0.07917682262782377,0.00882988377263702,7,LeNet,FMNIST,0.3338,0.3476
9.999999747378752e-05,9.999999747378752e-06,0.06454297709050093,5,0.013739242250428685,0.07007371701131945,8,LeNet,FMNIST,0.704,0.7094
9.999999747378752e-05,9.999999747378752e-06,0.637221144435558,8,0.004840637738210371,0.12186098237368445,8,LeNet,FMNIST,0.6594,0.642
9.999999747378752e-05,9.999999747378752e-06,0.08113731554649012,6,0.00020311648804934197,0.01526695042191395,8,LeNet,FMNIST,0.7214,0.7166
9.999999747378752e-05,9.999999747378752e-06,0.15001493905395208,8,0.007730000512407473,0.019460294483924855,8,LeNet,FMNIST,0.7248,0.7208
9.999999747378752e-05,9.999999747378752e-06,0.9516453072987077,6,0.01458030618089116,0.01087955316855341,7,LeNet,FMNIST,0.2576,0.2474
9.999999747378752e-05,9.999999747378752e-06,0.016902169117387997,7,0.05103204617375308,0.013745107934677755,7,LeNet,FMNIST,0.508,0.4986
9.999999747378752e-05,9.999999747378752e-06,0.15001493905395208,8,0.007730000512407473,0.019460294483924855,9,LeNet,FMNIST,0.7392,0.7312
9.999999747378752e-05,9.999999747378752e-06,0.0033700209150125393,9,0.00871736799286469,0.013029695973296826,9,LeNet,FMNIST,0.7462,0.7448
9.999999747378752e-05,9.999999747378752e-06,0.08113731554649012,6,0.00020311648804934197,0.01526695042191395,9,LeNet,FMNIST,0.7274,0.7172
9.999999747378752e-05,9.999999747378752e-06,0.22891306076284162,9,0.00032951119771613084,0.003693478360505622,9,LeNet,FMNIST,0.7314,0.7278
9.999999747378752e-05,9.999999747378752e-06,0.0033700209150125393,9,0.00871736799286469,0.013029695973296826,10,LeNet,FMNIST,0.7672,0.7638
9.999999747378752e-05,9.999999747378752e-06,0.3530521926351261,10,0.00793880232579246,0.0020978913131605567,10,LeNet,FMNIST,0.7468,0.7496
9.999999747378752e-05,9.999999747378752e-06,0.15001493905395208,8,0.007730000512407473,0.019460294483924855,10,LeNet,FMNIST,0.7596,0.744
9.999999747378752e-05,9.999999747378752e-06,0.027010036918631485,10,0.008991183399515861,0.004646183065149297,10,LeNet,FMNIST,0.7584,0.7554
9.999999747378752e-05,9.999999747378752e-06,0.0033700209150125393,9,0.00871736799286469,0.013029695973296826,11,LeNet,FMNIST,0.7728,0.773
9.999999747378752e-05,9.999999747378752e-06,0.2279618346332986,11,0.00362148845318081,0.004760396426732421,11,LeNet,FMNIST,0.7818,0.78
9.999999747378752e-05,9.999999747378752e-06,0.15001493905395208,8,0.007730000512407473,0.019460294483924855,11,LeNet,FMNIST,0.7608,0.755
9.999999747378752e-05,9.999999747378752e-06,0.32725905616588674,11,0.0061789130816421785,0.0007212809052565363,11,LeNet,FMNIST,0.7776,0.783
